industry_div,accident_kind,accident_summary,causal_object,high_risk_situation,causal_factor,countermeasure,content,gong_jong,jak_up_myung,mid_industry,accident_type_mapped
제조업,,2018년 10월 반도체 공장에서 기중기를 이용하여 5층 반입구에 있는 설비를 반출하는 작업을 하던 중 인양 중인 설비(약 23.5톤)가 지면으로 떨어지면서 하부에서 작업 중이던 근로자 2명 사상,건설기계(기중기),"이동식 크레인(카고 크레인, 집게차)을 사용한 작업",『운반하는 물체의 이동경로에 근로자의 출입을 통제하지 않아』 부딪히거나 주변 구조물과 운반물 사이에 끼임,"▶ 지게차 이용 중량물 취급에 대한 작업계획서 작성(작업방법, 운행경로, 근로자와 지게차 혼재 작업 여부 등)
▶ 혼재 작업 시 작업지휘자 또는 유도자 배치","2018년 10월 반도체 공장에서 기중기를 이용하여 5층 반입구에 있는 설비를 반출하는 작업을 하던 중 인양 중인 설비(약 23.5톤)가 지면으로 떨어지면서 하부에서 작업 중이던 근로자 2명 사상 [유발요인] 『운반하는 물체의 이동경로에 근로자의 출입을 통제하지 않아』 부딪히거나 주변 구조물과 운반물 사이에 끼임 [대책] ▶ 지게차 이용 중량물 취급에 대한 작업계획서 작성(작업방법, 운행경로, 근로자와 지게차 혼재 작업 여부 등)
▶ 혼재 작업 시 작업지휘자 또는 유도자 배치",,,전기기계기구·정밀기구·전자제품제조업,
제조업,,2018년 2월경 사업장에서 작업장과 방호벽 사이 통로를 지나가던 재해자가 인장작업중 빠진 강선에 옆구리를 강타당해 사망,가공물(강선),작업장소 통행/이동,"『이동동선 주변에 방치된 물체, 구조물 등』을 인지하지 못하고 이동하다가 부딪히거나 떨어짐","▶ 위험장소 출입금지용 방책 설치
▶ 하역운반기계 출입문에 비상등·벨 설치
▶ 위험장소에 안전보건표지 부착","2018년 2월경 사업장에서 작업장과 방호벽 사이 통로를 지나가던 재해자가 인장작업중 빠진 강선에 옆구리를 강타당해 사망 [유발요인] 『이동동선 주변에 방치된 물체, 구조물 등』을 인지하지 못하고 이동하다가 부딪히거나 떨어짐 [대책] ▶ 위험장소 출입금지용 방책 설치
▶ 하역운반기계 출입문에 비상등·벨 설치
▶ 위험장소에 안전보건표지 부착",,,기계기구·금속·비금속광물제품제조업,
제조업,,2018년 4월경 야적장에서 재해자가 동료와 함께 물탱크 해체 작업을 하던 중 해체된 부재를 옆 물탱크 벽면에 기대놓고 맞은편에서 용단작업을 하다가 편심으로 넘어진 철판에 머리를 맞고 사망,구조물(철판),용접·절단·사상 또는 도장 작업,『매달아 올리거나 적재 상태가 불량한 물체』가 떨어지거나 무너지면서 맞거나 깔림,"▶ 주변의 중량물로 인한 깔림 방지를 위해 중량물 제거 후 작업
▶ 중량물 지지대 설치 후 수리·교체작업 실시","2018년 4월경 야적장에서 재해자가 동료와 함께 물탱크 해체 작업을 하던 중 해체된 부재를 옆 물탱크 벽면에 기대놓고 맞은편에서 용단작업을 하다가 편심으로 넘어진 철판에 머리를 맞고 사망 [유발요인] 『매달아 올리거나 적재 상태가 불량한 물체』가 떨어지거나 무너지면서 맞거나 깔림 [대책] ▶ 주변의 중량물로 인한 깔림 방지를 위해 중량물 제거 후 작업
▶ 중량물 지지대 설치 후 수리·교체작업 실시",,,기계기구·금속·비금속광물제품제조업,
임업,,2018년 7월경 OO산 벌목현장에서 재해자가 조재작업을 하던 중 기계톱이 튕겨나와 흉부외 왼쪽 허벅지를 베어 과다 출혈로 사망,기타 설비(기계톱),벌목·조재 작업,『기계톱에 설치된 안전장치를 해제·무력화하거나 파손된 상태로 사용』 하다가 기계톱이 작업자 방향으로 튀어 올라(킥백) 베이거나 잘림,"▶ 기계톱 등의 사용 시 부재를 단단히 고정하여 작업 실시
▶ 톱날을 예리하게 지속 관리하고, 사용 시 과도한 압력으로 작업 금지
▶ 적절한 작업 방법 및 부여 압력에 대한 기준을 교육 실시","2018년 7월경 OO산 벌목현장에서 재해자가 조재작업을 하던 중 기계톱이 튕겨나와 흉부외 왼쪽 허벅지를 베어 과다 출혈로 사망 [유발요인] 『기계톱에 설치된 안전장치를 해제·무력화하거나 파손된 상태로 사용』 하다가 기계톱이 작업자 방향으로 튀어 올라(킥백) 베이거나 잘림 [대책] ▶ 기계톱 등의 사용 시 부재를 단단히 고정하여 작업 실시
▶ 톱날을 예리하게 지속 관리하고, 사용 시 과도한 압력으로 작업 금지
▶ 적절한 작업 방법 및 부여 압력에 대한 기준을 교육 실시",,,임업,
기타의사업,,2018년 12월경 재해자가 벌목작업을 하던 중 벌도목에 머리를 맞고 사망,나무(벌도목),벌목·조재 작업,"『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘)","▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지","2018년 12월경 재해자가 벌목작업을 하던 중 벌도목에 머리를 맞고 사망 [유발요인] 『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘) [대책] ▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지",,,시설관리및사업지원서비스업,
제조업,,"2018년 1월경 사업장에서 재해자와 동료1명이 교량용 강재 블록 제작 중 고정되지 않은 강재 수직판넬이 넘어지면서 1명 사망, 1명 부상",가공물(강제판넬<WL>),상하차 작업 또는 적재된 화물,『매달아 올리거나 적재 상태가 불량한 물체』가 떨어지거나 무너지면서 맞거나 깔림,"▶ 주변의 중량물로 인한 깔림 방지를 위해 중량물 제거 후 작업
▶ 중량물 지지대 설치 후 수리·교체작업 실시","2018년 1월경 사업장에서 재해자와 동료1명이 교량용 강재 블록 제작 중 고정되지 않은 강재 수직판넬이 넘어지면서 1명 사망, 1명 부상 [유발요인] 『매달아 올리거나 적재 상태가 불량한 물체』가 떨어지거나 무너지면서 맞거나 깔림 [대책] ▶ 주변의 중량물로 인한 깔림 방지를 위해 중량물 제거 후 작업
▶ 중량물 지지대 설치 후 수리·교체작업 실시",,,기계기구·금속·비금속광물제품제조업,
제조업,,"2018년 12월경 야적장에서 바닥에 철근 원곡 라인에 가공한 철근을 확인하기 위해 앉아 있던 중, 이를 확인하지 못한 동료가 지게차를 이용하여 후진하며 재해자를 충격",지게차,지게차를 사용하는 작업,"『차량운행 중 차량의 진행방향 및 사각지대를 확인하지 않아』근로자가 작업차량에 깔리거나, 주변 구조물과 작업차량 사이에 끼임","▶ 지게차 이용 중량물 취급에 대한 작업계획서 작성(작업방법, 운행경로, 근로자와 지게차 혼재 작업 여부 등)
▶ 혼재 작업 시 작업지휘자 또는 유도자 배치","2018년 12월경 야적장에서 바닥에 철근 원곡 라인에 가공한 철근을 확인하기 위해 앉아 있던 중, 이를 확인하지 못한 동료가 지게차를 이용하여 후진하며 재해자를 충격 [유발요인] 『차량운행 중 차량의 진행방향 및 사각지대를 확인하지 않아』근로자가 작업차량에 깔리거나, 주변 구조물과 작업차량 사이에 끼임 [대책] ▶ 지게차 이용 중량물 취급에 대한 작업계획서 작성(작업방법, 운행경로, 근로자와 지게차 혼재 작업 여부 등)
▶ 혼재 작업 시 작업지휘자 또는 유도자 배치",,,기계기구·금속·비금속광물제품제조업,
운수창고통신업,,"2018년 11월경 사이로 BIN 상부에서 재해자가 옥수수 샘플을 채취하기 위한 작업 중, BIN 내부에 쓰러져 있는 채로 발견되어 동료 근로자에게 구출 되었으나 사망",분류 불가,"피트, 맨홀, 오·폐수 처리시설 등 밀폐된 장소에서 작업","『순간적으로 다량의 유해가스, 화학물질, 낮은 산소농도에 노출』되어 산소결핍·질식·중독 위험","▶ 가스농도측정기로 적정공기 상태 선 확인
▶ 환기팬 등으로 환기 실시 후 작업을 실시
▶ 밀폐공간 출입금지 위험 표시","2018년 11월경 사이로 BIN 상부에서 재해자가 옥수수 샘플을 채취하기 위한 작업 중, BIN 내부에 쓰러져 있는 채로 발견되어 동료 근로자에게 구출 되었으나 사망 [유발요인] 『순간적으로 다량의 유해가스, 화학물질, 낮은 산소농도에 노출』되어 산소결핍·질식·중독 위험 [대책] ▶ 가스농도측정기로 적정공기 상태 선 확인
▶ 환기팬 등으로 환기 실시 후 작업을 실시
▶ 밀폐공간 출입금지 위험 표시",,,철도·항공·창고·운수관련서비스업,
제조업,,"2018년 7월경 공장내에서 재해자가 지게차 위 철판에서 용접 작업을 위해 이동 중 균형을 잃고 냉각수조(약 3.7m, 수심2m)로 떨여져 사망",분류 불가,작업장소 통행/이동,"지게차 포크, 파렛트, 굴삭기 버킷에 탑승하여 높은 장소로 승강하는 등 『설비를 주용도(하역운반장치) 외로 사용』하여 떨어짐","▶ 중량물 제작 작업 등 생산용도에 사용금지
▶ 전동교체 시 고소작업대 사용 및 운전석 외 탑승금지","2018년 7월경 공장내에서 재해자가 지게차 위 철판에서 용접 작업을 위해 이동 중 균형을 잃고 냉각수조(약 3.7m, 수심2m)로 떨여져 사망 [유발요인] 지게차 포크, 파렛트, 굴삭기 버킷에 탑승하여 높은 장소로 승강하는 등 『설비를 주용도(하역운반장치) 외로 사용』하여 떨어짐 [대책] ▶ 중량물 제작 작업 등 생산용도에 사용금지
▶ 전동교체 시 고소작업대 사용 및 운전석 외 탑승금지",,,기계기구·금속·비금속광물제품제조업,
운수창고통신업,,2018년 7월경 아파트에서 재해자가 이삿짐 보관이사 작업(08:30~12:00)을 하고 휴식을 취하던 중 쓰러진 채로 발견되어 병원으로 후송되었으나 열사병으로 사망,분류 불가,인력 운반 작업,『더운 날씨에 적절한 휴식을 취하지 않고 무리하게 작업』 해 열사병 위험,"▶ 폭염에 노출되는 옥외 장소에서 작업을 하는 경우 휴게시설을 설치하고, 휴식시간을 부여
▶ 폭염 등 날씨에 대한 정보를 근로자에게 제공하고, 날씨의 변화에 따른 작업시간 변경 기준 마련(단축 등)","2018년 7월경 아파트에서 재해자가 이삿짐 보관이사 작업(08:30~12:00)을 하고 휴식을 취하던 중 쓰러진 채로 발견되어 병원으로 후송되었으나 열사병으로 사망 [유발요인] 『더운 날씨에 적절한 휴식을 취하지 않고 무리하게 작업』 해 열사병 위험 [대책] ▶ 폭염에 노출되는 옥외 장소에서 작업을 하는 경우 휴게시설을 설치하고, 휴식시간을 부여
▶ 폭염 등 날씨에 대한 정보를 근로자에게 제공하고, 날씨의 변화에 따른 작업시간 변경 기준 마련(단축 등)",,,철도·항공·창고·운수관련서비스업,
제조업,,2018년 3월 수산물제조공장 소속으로 화물자동차를 이용하여 운송업무를 수행하던 재해자가 도로 갓길에서 화물자동차 적재함 근처 지면에 쓰러진 채로 발견(적재함에 적재된 물품의 결속을 위해 적재함 상부에서 작업 중 떨어진 것으로 추정),화물운반트럭(카고트럭),상하차 작업 또는 적재된 화물,『화물의 무게가 한쪽으로 치우쳐진 상태 등』 적재상태가 불량한 화물이 무너지면서 맞거나 깔림,"▶ 전도·낙하 방지를 위해 중량물 제거 후 작업
▶ 중량물 고정 실시 후 수리작업 실시","2018년 3월 수산물제조공장 소속으로 화물자동차를 이용하여 운송업무를 수행하던 재해자가 도로 갓길에서 화물자동차 적재함 근처 지면에 쓰러진 채로 발견(적재함에 적재된 물품의 결속을 위해 적재함 상부에서 작업 중 떨어진 것으로 추정) [유발요인] 『화물의 무게가 한쪽으로 치우쳐진 상태 등』 적재상태가 불량한 화물이 무너지면서 맞거나 깔림 [대책] ▶ 전도·낙하 방지를 위해 중량물 제거 후 작업
▶ 중량물 고정 실시 후 수리작업 실시",,,식료품제조업,
제조업,,2018년 10월 OO공장 가공작업장 내 재해자가 CNC Turning M/C을 사용하여 가공물(Valve body)의 상부 단면을 절삭가공 하던 중 가공물이 튕겨 나오면서 재해자의 흉부 등을 가격하여 사망.,금속가공기계(CNC터닝 머신),가공 설비를 이용한 작업,보호구를 착용하지 않은 상태에서 『튕겨나온 가공날 또는 가공물』에 눈을 찔리거나 머리를 맞음,"▶ 선반가공 시 척, 방진구 및 심압대 체결상태 확인 및 갇독 철저
▶ 칩 브레이커 등 설치·사용
▶ 보안경/보안면 등 안면보호구 착용","2018년 10월 OO공장 가공작업장 내 재해자가 CNC Turning M/C을 사용하여 가공물(Valve body)의 상부 단면을 절삭가공 하던 중 가공물이 튕겨 나오면서 재해자의 흉부 등을 가격하여 사망. [유발요인] 보호구를 착용하지 않은 상태에서 『튕겨나온 가공날 또는 가공물』에 눈을 찔리거나 머리를 맞음 [대책] ▶ 선반가공 시 척, 방진구 및 심압대 체결상태 확인 및 갇독 철저
▶ 칩 브레이커 등 설치·사용
▶ 보안경/보안면 등 안면보호구 착용",,,기계기구·금속·비금속광물제품제조업,
임업,,"2018년 OO읍에서 재해자가 예초기로 풀을 베는 작업을 하던 중 땅벌에 쏘였고, 휴식을 취하다 의식을 잃고 병원으로 이송된 후 사망",독충(땅벌),조경·제초작업,『작업장소 인근 독충·독사·벌·진드기』등에 물릴 위험,"▶ 작업 시 긴소매, 긴바지의 작업복을 착용하여 작업 실시
▶ 작업 시작 전 주변의 위험요소를 확인 후 위험요인을 제거 후 작업 실시","2018년 OO읍에서 재해자가 예초기로 풀을 베는 작업을 하던 중 땅벌에 쏘였고, 휴식을 취하다 의식을 잃고 병원으로 이송된 후 사망 [유발요인] 『작업장소 인근 독충·독사·벌·진드기』등에 물릴 위험 [대책] ▶ 작업 시 긴소매, 긴바지의 작업복을 착용하여 작업 실시
▶ 작업 시작 전 주변의 위험요소를 확인 후 위험요인을 제거 후 작업 실시",,,임업,
제조업,,2018년 10월 OO제조공장에서 재해자가 FRP 파이프 연결 플랜지 천정크레인으로 권상하던 중 플랜지가 재해자를 강타하여 사망.,크레인(천장주행크레인),"크레인(천장주행, 갠트리, 지브 등) 사용 작업",『운반하는 물체의 이동경로에 근로자의 출입을 통제하지 않아』 부딪히거나 주변 구조물과 운반물 사이에 끼임,"▶ 지게차 이용 중량물 취급에 대한 작업계획서 작성(작업방법, 운행경로, 근로자와 지게차 혼재 작업 여부 등)
▶ 혼재 작업 시 작업지휘자 또는 유도자 배치","2018년 10월 OO제조공장에서 재해자가 FRP 파이프 연결 플랜지 천정크레인으로 권상하던 중 플랜지가 재해자를 강타하여 사망. [유발요인] 『운반하는 물체의 이동경로에 근로자의 출입을 통제하지 않아』 부딪히거나 주변 구조물과 운반물 사이에 끼임 [대책] ▶ 지게차 이용 중량물 취급에 대한 작업계획서 작성(작업방법, 운행경로, 근로자와 지게차 혼재 작업 여부 등)
▶ 혼재 작업 시 작업지휘자 또는 유도자 배치",,,기계기구·금속·비금속광물제품제조업,
제조업,,"2018년 1월 공장에서 롤(Roll)청소 작업을 준비하던 중, 재해자가 청소용 철판더미와 롤 사이에 오른쪽 팔이 끼이면서 사망",분류 불가,비정형 작업(이물질 제거·청소),『설비를 정지시키지 않거나 전원을 차단하지 않은 상태』에서 정비·보수·청소 등의 작업을 하다가 끼이거나 말림,"▶ 설비 가동중 이물질 제거 등이 발생할 수 있는 생산작업을 분석하고 근원적 접근방지대책 수립
▶ 끼임재해 우려가 있어 가동정지 후 작업이 필요한 설비 목록화→LOTO(Lock Out,  Tag Out) 대상 확정·시행 
▶ 작업 절차에 대해 근로자 교육실시","2018년 1월 공장에서 롤(Roll)청소 작업을 준비하던 중, 재해자가 청소용 철판더미와 롤 사이에 오른쪽 팔이 끼이면서 사망 [유발요인] 『설비를 정지시키지 않거나 전원을 차단하지 않은 상태』에서 정비·보수·청소 등의 작업을 하다가 끼이거나 말림 [대책] ▶ 설비 가동중 이물질 제거 등이 발생할 수 있는 생산작업을 분석하고 근원적 접근방지대책 수립
▶ 끼임재해 우려가 있어 가동정지 후 작업이 필요한 설비 목록화→LOTO(Lock Out,  Tag Out) 대상 확정·시행 
▶ 작업 절차에 대해 근로자 교육실시",,,기계기구·금속·비금속광물제품제조업,
제조업,,2018년 6월경 OO사업장 스티로폼 제조공정에서 재해자가 발포성형기 내부에 들어가 점검 중 설비가 불시에 가동하여 사망,생산설비(발포성형기),비정형 작업(점검),『정비작업 중 작업자 외 근로자가 설비를 가동』하여 갑자기 작동된 설비에 말리거나 끼임,"▶ 생산 설비의 불시 가동을 방지하기 위한 LOTO(Lock Out_잠금장치, Tag Out_점검 중 꼬리표)제도 시행
▶ 관리감독자 확인 의무 부여","2018년 6월경 OO사업장 스티로폼 제조공정에서 재해자가 발포성형기 내부에 들어가 점검 중 설비가 불시에 가동하여 사망 [유발요인] 『정비작업 중 작업자 외 근로자가 설비를 가동』하여 갑자기 작동된 설비에 말리거나 끼임 [대책] ▶ 생산 설비의 불시 가동을 방지하기 위한 LOTO(Lock Out_잠금장치, Tag Out_점검 중 꼬리표)제도 시행
▶ 관리감독자 확인 의무 부여",,,화학및고무제품제조업,
기타의사업,,2019년 11월경 재해자가 냉매 정제작업을 하던 중 의식을 잃고 사망,화학물질(냉매<HCFC-123>),"피트, 맨홀, 오·폐수 처리시설 등 밀폐된 장소에서 작업",『산소·가소농도 미측정 및 송풍기를 이용한 강제환기 미실시』로 불활성 가스 또는 유해가스에 의한 산소결핍·질식·중독,"▶ 가스농도측정기로 적정공기 상태 선 확인
▶ 환기팬 등으로 환기 실시 후 작업을 실시
▶ 밀폐공간 출입금지 위험 표시","2019년 11월경 재해자가 냉매 정제작업을 하던 중 의식을 잃고 사망 [유발요인] 『산소·가소농도 미측정 및 송풍기를 이용한 강제환기 미실시』로 불활성 가스 또는 유해가스에 의한 산소결핍·질식·중독 [대책] ▶ 가스농도측정기로 적정공기 상태 선 확인
▶ 환기팬 등으로 환기 실시 후 작업을 실시
▶ 밀폐공간 출입금지 위험 표시",,,기타의각종사업,
기타의사업,,2018년 12월경 재해자가 이륜자동차를 이용해 과속으로 좌회전 중 넘어지면서 사망,기타 차량(오토바이),도로에서의 자동차 운전,"『과속, 도로의 노면상태(빗길, 결빙, 포트홀 등)』 로 인해 차량을 제어하지 못해 사고 위험","▶ 운전자는 작업 전 충분한 휴식을 취하고 운전 작업 실시
▶ 도로 상에서 운전 시 교통신호 등을 철저히 준수하여 운전 실시","2018년 12월경 재해자가 이륜자동차를 이용해 과속으로 좌회전 중 넘어지면서 사망 [유발요인] 『과속, 도로의 노면상태(빗길, 결빙, 포트홀 등)』 로 인해 차량을 제어하지 못해 사고 위험 [대책] ▶ 운전자는 작업 전 충분한 휴식을 취하고 운전 작업 실시
▶ 도로 상에서 운전 시 교통신호 등을 철저히 준수하여 운전 실시",,,도소매·음식·숙박업,
제조업,,2019년 4월 포장라인 천장크레인에서 지그가 떨어지면서 재해자 머리를 가격하여 사망,섬유로프(슬링벨트),"크레인(천장주행, 갠트리, 지브 등) 사용 작업",훅해지장치가 없는 등 『줄걸이가 훅에서 이탈』해 떨어지는 화물에 부딪히거나 깔림,"▶ 인양하중 및 화물의 형태를 고려하여 체인블록의 훅을 선정
▶ 훅과 훅 해지장치 등을 상시 점검하여 사용하고, 이상 시 폐기 처리","2019년 4월 포장라인 천장크레인에서 지그가 떨어지면서 재해자 머리를 가격하여 사망 [유발요인] 훅해지장치가 없는 등 『줄걸이가 훅에서 이탈』해 떨어지는 화물에 부딪히거나 깔림 [대책] ▶ 인양하중 및 화물의 형태를 고려하여 체인블록의 훅을 선정
▶ 훅과 훅 해지장치 등을 상시 점검하여 사용하고, 이상 시 폐기 처리",,,기계기구·금속·비금속광물제품제조업,
제조업,,2019년 11월 OO 공장내 범용 선반에서 가공중인 샤프트가 회전에 의해 휘어지면서 투입구 측에 위치한 밀링 작업자의 안면을 가격해 사망,가공물(샤프트),가공 설비를 이용한 작업,『고속회전하면서 갑자기 휘어진 가공물』 에 머리를 맞음,"▶ 회전체에 방호덮개 설치 또는 근로자 접근금지용 울타리 설치
▶ 방호장치 기능유지 및 해당 설비 운전 정지 조치
▶ 말릴 위험이 없는 작업모 및 작업복 착용","2019년 11월 OO 공장내 범용 선반에서 가공중인 샤프트가 회전에 의해 휘어지면서 투입구 측에 위치한 밀링 작업자의 안면을 가격해 사망 [유발요인] 『고속회전하면서 갑자기 휘어진 가공물』 에 머리를 맞음 [대책] ▶ 회전체에 방호덮개 설치 또는 근로자 접근금지용 울타리 설치
▶ 방호장치 기능유지 및 해당 설비 운전 정지 조치
▶ 말릴 위험이 없는 작업모 및 작업복 착용",,,기계기구·금속·비금속광물제품제조업,
제조업,,2018년 4월경 OO사업장 코팅 공정에서 재해자가 설비에 이형제를 도포하는 중 회전하는 롤의 돌출부(볼트)에 옷이 말리면서 사망,생산설비(코팅설비),비정형 작업(시운전),『설비를 정지시키지 않거나 전원을 차단하지 않은 상태』에서 정비·보수·청소 등의 작업을 하다가 끼이거나 말림,"▶ 설비 가동중 이물질 제거 등이 발생할 수 있는 생산작업을 분석하고 근원적 접근방지대책 수립
▶ 끼임재해 우려가 있어 가동정지 후 작업이 필요한 설비 목록화→LOTO(Lock Out,  Tag Out) 대상 확정·시행 
▶ 작업 절차에 대해 근로자 교육실시","2018년 4월경 OO사업장 코팅 공정에서 재해자가 설비에 이형제를 도포하는 중 회전하는 롤의 돌출부(볼트)에 옷이 말리면서 사망 [유발요인] 『설비를 정지시키지 않거나 전원을 차단하지 않은 상태』에서 정비·보수·청소 등의 작업을 하다가 끼이거나 말림 [대책] ▶ 설비 가동중 이물질 제거 등이 발생할 수 있는 생산작업을 분석하고 근원적 접근방지대책 수립
▶ 끼임재해 우려가 있어 가동정지 후 작업이 필요한 설비 목록화→LOTO(Lock Out,  Tag Out) 대상 확정·시행 
▶ 작업 절차에 대해 근로자 교육실시",,,화학및고무제품제조업,
운수창고통신업,,"2019년 4월경 사업장 내에서 재해자 5명이 절곡기를 2층에서 1층으로 옮기기 위하여 지게차 포크에 자체 제작한 철제 파렛트를 올려놓고, 파렛트에 절곡기(4.3톤)를 인력으로 밀어 올리던 중, 절곡기와 파렛트 위에서 작업중이던 재해자 5명이 함께 떨어지면서 절곡기에 깔린 1명 사망, 4명 부상",생산설비(절곡기),인력 운반 작업,『적재중인 화물』 이 굴러 떨어지면서 깔림,"▶ 하중이 한쪽으로 치우치지 않도록 적재
▶ 팔레트 등을 사용하여 적재상태 개선","2019년 4월경 사업장 내에서 재해자 5명이 절곡기를 2층에서 1층으로 옮기기 위하여 지게차 포크에 자체 제작한 철제 파렛트를 올려놓고, 파렛트에 절곡기(4.3톤)를 인력으로 밀어 올리던 중, 절곡기와 파렛트 위에서 작업중이던 재해자 5명이 함께 떨어지면서 절곡기에 깔린 1명 사망, 4명 부상 [유발요인] 『적재중인 화물』 이 굴러 떨어지면서 깔림 [대책] ▶ 하중이 한쪽으로 치우치지 않도록 적재
▶ 팔레트 등을 사용하여 적재상태 개선",,,철도·항공·창고·운수관련서비스업,
제조업,,2019년 1월 재해자가 천장주행 크레인을 이용하여 철판 정렬작업 중 철판이 클램프에서 이탈되면서 재해자를 덮쳐 사망.,줄걸이기구(클램프),"크레인(천장주행, 갠트리, 지브 등) 사용 작업","『줄걸이 기구의 용접 불량, 마모, 변형, 손상』으로 인해 운반하는 화물이 떨어지면서 부딪히거나 그 아래 깔림","▶ 설비·구조물 상태 정기적 점검 및 예방 관리
▶ 와이어로프 손상 시 즉시 교체하여 사용","2019년 1월 재해자가 천장주행 크레인을 이용하여 철판 정렬작업 중 철판이 클램프에서 이탈되면서 재해자를 덮쳐 사망. [유발요인] 『줄걸이 기구의 용접 불량, 마모, 변형, 손상』으로 인해 운반하는 화물이 떨어지면서 부딪히거나 그 아래 깔림 [대책] ▶ 설비·구조물 상태 정기적 점검 및 예방 관리
▶ 와이어로프 손상 시 즉시 교체하여 사용",,,기계기구·금속·비금속광물제품제조업,
제조업,,2019년 2월 OO공장 유리 적재 작업 중 적재된 판유리가 넘어지면서 재해자를 덮쳐 사망한 사고임.,적재물(판유리),상하차 작업 또는 적재된 화물,『화물의 무게가 한쪽으로 치우쳐진 상태 등』 적재상태가 불량한 화물이 무너지면서 맞거나 깔림,"▶ 전도·낙하 방지를 위해 중량물 제거 후 작업
▶ 중량물 고정 실시 후 수리작업 실시","2019년 2월 OO공장 유리 적재 작업 중 적재된 판유리가 넘어지면서 재해자를 덮쳐 사망한 사고임. [유발요인] 『화물의 무게가 한쪽으로 치우쳐진 상태 등』 적재상태가 불량한 화물이 무너지면서 맞거나 깔림 [대책] ▶ 전도·낙하 방지를 위해 중량물 제거 후 작업
▶ 중량물 고정 실시 후 수리작업 실시",,,기계기구·금속·비금속광물제품제조업,
임업,,2019년 10월경 OO산 입목벌채 현장에서 재해자가 벌목한 벌도목이 5미터 전방의 피나무 가지에 걸려 부러지면서 벌도목이 회전하여 재해자 방향으로 떨어지면서 두부 및 경추를 가격해 사망,나무(벌도목),벌목·조재 작업,"『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘)","▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지","2019년 10월경 OO산 입목벌채 현장에서 재해자가 벌목한 벌도목이 5미터 전방의 피나무 가지에 걸려 부러지면서 벌도목이 회전하여 재해자 방향으로 떨어지면서 두부 및 경추를 가격해 사망 [유발요인] 『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘) [대책] ▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지",,,임업,
임업,,2019년 11월경 OO산 입목벌채 현장엥서 재해자가 벌목한 벌도목이 2미터 전방의 소나무에 걸려 가지가 재해자 방향으로 떨어지면서 벌도목에 머리를 맞고 사망,나무(벌도목),벌목·조재 작업,"『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘)","▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지","2019년 11월경 OO산 입목벌채 현장엥서 재해자가 벌목한 벌도목이 2미터 전방의 소나무에 걸려 가지가 재해자 방향으로 떨어지면서 벌도목에 머리를 맞고 사망 [유발요인] 『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘) [대책] ▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지",,,임업,
제조업,,2019년 6월경 OO사업장 폐기물 처리장에서 재해자가 지게차 포크를 이용하여 상부에서 폐기물을 처리하던 중 아래로 떨여져 사망,지게차,지게차를 사용하는 작업,"지게차 포크, 파렛트, 굴삭기 버킷에 탑승하여 높은 장소로 승강하는 등 『설비를 주용도(하역운반장치) 외로 사용』하여 떨어짐","▶ 중량물 제작 작업 등 생산용도에 사용금지
▶ 전동교체 시 고소작업대 사용 및 운전석 외 탑승금지","2019년 6월경 OO사업장 폐기물 처리장에서 재해자가 지게차 포크를 이용하여 상부에서 폐기물을 처리하던 중 아래로 떨여져 사망 [유발요인] 지게차 포크, 파렛트, 굴삭기 버킷에 탑승하여 높은 장소로 승강하는 등 『설비를 주용도(하역운반장치) 외로 사용』하여 떨어짐 [대책] ▶ 중량물 제작 작업 등 생산용도에 사용금지
▶ 전동교체 시 고소작업대 사용 및 운전석 외 탑승금지",,,화학및고무제품제조업,
